행정기관코드,행정기관코드/100,법정동코드,행정기관,총인구수,세대수,남자 인구수,여자 인구수
4374031000,43740310,3334031,충청북도 영동군 용산면,3718,1578,1907,1811
4374032000,43740320,3334032,충청북도 영동군 황간면,4786,1983,2360,2426
4374033500,43740335,3334033,충청북도 영동군 추풍령면,2622,1071,1283,1339
4374034000,43740340,3334034,충청북도 영동군 매곡면,2123,965,1037,1086
4374035000,43740350,3334035,충청북도 영동군 상촌면,2424,1139,1193,1231
4374036000,43740360,3334036,충청북도 영동군 양강면,3608,1475,1774,1834
4374037000,43740370,3334037,충청북도 영동군 용화면,990,469,481,509
4374038000,43740380,3334038,충청북도 영동군 학산면,3139,1432,1542,1597
4374039000,43740390,3334039,충청북도 영동군 양산면,2128,974,1059,1069
4374040000,43740400,3334040,충청북도 영동군 심천면,3641,1611,1830,1811
4374500000,43745000,#N/A,충청북도 증평군 ,32081,12440,16272,15809
4374525000,43745250,3339014,충청북도 증평군 증평읍,29631,11432,15012,14619
4374531000,43745310,3339031,충청북도 증평군 도안면,2450,1008,1260,1190
4375000000,43750000,#N/A,충청북도 진천군 ,60714,24584,31300,29414
4375025000,43750250,3335011,충청북도 진천군 진천읍,26750,10166,13580,13170
4375031000,43750310,3335031,충청북도 진천군 덕산면,6315,2682,3343,2972
4375032000,43750320,3335032,충청북도 진천군 초평면,3765,1581,1947,1818
4375033000,43750330,3335033,충청북도 진천군 문백면,4051,1741,2105,1946
4375034000,43750340,3335034,충청북도 진천군 백곡면,2240,1076,1131,1109
4375035000,43750350,3335035,충청북도 진천군 이월면,7977,3376,4164,3813
4375037000,43750370,3335036,충청북도 진천군 광혜원면,9616,3962,5030,4586
4376000000,43760000,#N/A,충청북도 괴산군 ,36596,16394,18436,18160
4376025000,43760250,3336011,충청북도 괴산군 괴산읍,8931,3648,4446,4485
4376031000,43760310,3336031,충청북도 괴산군 감물면,1937,871,969,968
4376032000,43760320,3336032,충청북도 괴산군 장연면,2071,929,1033,1038
4376033000,43760330,3336033,충청북도 괴산군 연풍면,2588,1153,1319,1269
4376034000,43760340,3336034,충청북도 괴산군 칠성면,2728,1236,1364,1364
4376035000,43760350,3336035,충청북도 괴산군 문광면,2020,989,999,1021
4376036000,43760360,3336036,충청북도 괴산군 청천면,4961,2454,2469,2492
4376037000,43760370,3336037,충청북도 괴산군 청안면,3409,1533,1784,1625
4376039000,43760390,3336038,충청북도 괴산군 사리면,3048,1330,1562,1486
4376040000,43760400,3336039,충청북도 괴산군 소수면,1803,848,923,880
4376041000,43760410,3336040,충청북도 괴산군 불정면,3100,1403,1568,1532
4377000000,43770000,#N/A,충청북도 음성군 ,89594,35617,46616,42978
4377025000,43770250,3337011,충청북도 음성군 음성읍,18002,6974,9221,8781
4377025300,43770253,3337012,충청북도 음성군 금왕읍,21014,8275,10838,10176
4377031000,43770310,3337031,충청북도 음성군 소이면,3420,1535,1790,1630
4377032000,43770320,3337032,충청북도 음성군 원남면,3280,1456,1692,1588
4377033000,43770330,3337033,충청북도 음성군 맹동면,4952,1246,2756,2196
4377034000,43770340,3337034,충청북도 음성군 대소면,16039,6546,8310,7729
4377035000,43770350,3337035,충청북도 음성군 삼성면,7626,3293,4109,3517
4377036000,43770360,3337036,충청북도 음성군 생극면,4895,2062,2615,2280
4377037000,43770370,3337037,충청북도 음성군 감곡면,10366,4230,5285,5081
4380000000,43800000,#N/A,충청북도 단양군 ,32042,13360,16098,15944
4380025000,43800250,3338011,충청북도 단양군 단양읍,11529,4405,5801,5728
4380025300,43800253,3338012,충청북도 단양군 매포읍,6986,2783,3572,3414
4380031000,43800310,3338032,충청북도 단양군 대강면,2602,1213,1274,1328
4380032000,43800320,3338033,충청북도 단양군 가곡면,2080,913,1059,1021
4380033000,43800330,3338034,충청북도 단양군 영춘면,3571,1553,1718,1853
4380034000,43800340,3338035,충청북도 단양군 어상천면,1912,887,963,949
4380035000,43800350,3338036,충청북도 단양군 적성면,1506,743,768,738
4380036000,43800360,3338031,충청북도 단양군 단성면,1856,863,943,913
4400000000,44000000,#N/A,충청남도  ,2014066,809060,1017957,996109
4413000000,44130000,#N/A,충청남도 천안시 ,536280,208400,271158,265122
4413100000,44131000,#N/A,충청남도 천안시 동남구 ,235196,94498,118640,116556
4413125000,44131250,3401111,충청남도 천안시 동남구 목천읍,27216,10519,13828,13388
4413131000,44131310,3401131,충청남도 천안시 동남구 풍세면,5052,2092,2627,2425
4413132000,44131320,3401132,충청남도 천안시 동남구 광덕면,4531,2017,2304,2227
4413133000,44131330,3401133,충청남도 천안시 동남구 북면,5417,2356,2804,2613
4413134000,44131340,3401134,충청남도 천안시 동남구 성남면,4146,1779,2138,2008
4413135000,44131350,3401135,충청남도 천안시 동남구 수신면,2804,1265,1480,1324
4413136000,44131360,3401136,충청남도 천안시 동남구 병천면,6581,2963,3390,3191
4413137000,44131370,3401137,충청남도 천안시 동남구 동면,2677,1146,1380,1297
4413151000,44131510,3401151,충청남도 천안시 동남구 중앙동,6955,3346,3594,3361
4413152000,44131520,3401152,충청남도 천안시 동남구 문성동,5872,2954,2984,2888
4413153000,44131530,3401153,충청남도 천안시 동남구 원성1동,11339,4737,5918,5421
4413154000,44131540,3401154,충청남도 천안시 동남구 원성2동,13684,5597,6848,6836
4413155000,44131550,3401155,충청남도 천안시 동남구 봉명동,22384,9688,11141,11243
4413156000,44131560,3401156,충청남도 천안시 동남구 일봉동,17663,6498,8891,8772
4413157000,44131570,3401157,충청남도 천안시 동남구 신방동,35596,12708,17689,17907
4413158000,44131580,3401158,충청남도 천안시 동남구 청룡동,30775,10460,15323,15452
4413159000,44131590,3401159,충청남도 천안시 동남구 신안동,32504,14373,16301,16203
4413300000,44133000,#N/A,충청남도 천안시 서북구 ,301084,113902,152518,148566
4413325000,44133250,3401211,충청남도 천안시 서북구 성환읍,29455,11488,15113,14342
4413325300,44133253,3401212,충청남도 천안시 서북구 성거읍,21862,8553,11286,10576
4413325600,44133256,3401213,충청남도 천안시 서북구 직산읍,23786,9593,12708,11078
4413331000,44133310,3401231,충청남도 천안시 서북구 입장면,11687,4678,6118,5569
4413351000,44133510,3401251,충청남도 천안시 서북구 성정1동,19642,8562,9854,9788
4413352000,44133520,3401252,충청남도 천안시 서북구 성정2동,21457,9835,10727,10730
4413353000,44133530,3401253,충청남도 천안시 서북구 쌍용1동,15967,5467,7846,8121
4413354000,44133540,3401254,충청남도 천안시 서북구 쌍용2동,44281,14814,21976,22305
4413355000,44133550,3401255,충청남도 천안시 서북구 쌍용3동,20336,7563,10004,10332
4413356000,44133560,3401256,충청남도 천안시 서북구 백석동,41049,13037,20485,20564
4415000000,44150000,#N/A,충청남도 공주시 ,125520,49882,63336,62184
4415025000,44150250,3402011,충청남도 공주시 유구읍,9522,3811,4939,4583
4415031000,44150310,3402031,충청남도 공주시 이인면,4175,1737,2119,2056
4415032000,44150320,3402032,충청남도 공주시 탄천면,3804,1655,1953,1851
4415033000,44150330,3402033,충청남도 공주시 계룡면,6864,3052,3613,3251
4415034000,44150340,3402034,충청남도 공주시 반포면,5903,2502,3064,2839
4415035000,44150350,3402035,충청남도 공주시 장기면,5330,2178,2791,2539
4415036000,44150360,3402036,충청남도 공주시 의당면,7131,2875,3645,3486
4415037000,44150370,3402037,충청남도 공주시 정안면,5697,2313,2911,2786
4415038000,44150380,3402038,충청남도 공주시 우성면,6638,2744,3412,3226
4415039000,44150390,3402039,충청남도 공주시 사곡면,3509,1519,1741,1768
4415040000,44150400,3402040,충청남도 공주시 신풍면,3757,1539,1774,1983
4415051000,44150510,3402051,충청남도 공주시 중학동,7239,3049,3628,3611
4415053000,44150530,#N/A,충청남도 공주시 산성동,0,0,0,0
4415054000,44150540,3402058,충청남도 공주시 웅진동,10594,4097,5261,5333
4415055000,44150550,3402055,충청남도 공주시 금학동,4963,1982,2559,2404
4415056000,44150560,3402056,충청남도 공주시 옥룡동,11680,4642,5789,5891
4415057000,44150570,3402057,충청남도 공주시 신관동,28714,10187,14137,14577
4418000000,44180000,#N/A,충청남도 보령시 ,106956,43578,54114,52842
4418025000,44180250,3403011,충청남도 보령시 웅천읍,7701,3376,3905,3796
4418031000,44180310,3403031,충청남도 보령시 주포면,1903,917,1015,888
4418032000,44180320,3403033,충청남도 보령시 오천면,6023,2684,3131,2892
4418033000,44180330,3403034,충청남도 보령시 천북면,4323,1859,2259,2064
4418034000,44180340,3403035,충청남도 보령시 청소면,3354,1473,1625,1729
4418035000,44180350,3403036,충청남도 보령시 청라면,4675,2016,2396,2279
4418036000,44180360,3403037,충청남도 보령시 남포면,6026,2566,3019,3007
4418038000,44180380,3403038,충청남도 보령시 주산면,3171,1456,1565,1606
4418039000,44180390,3403039,충청남도 보령시 미산면,2126,982,1076,1050
4418040000,44180400,3403040,충청남도 보령시 성주면,3047,1248,1549,1498
4418041000,44180410,3403032,충청남도 보령시 주교면,5973,2411,3162,2811
4418051500,44180515,3403051,충청남도 보령시 대천1동,17408,6382,8717,8691
4418052500,44180525,3403052,충청남도 보령시 대천2동,7567,2915,3799,3768
4418053500,44180535,3403053,충청남도 보령시 대천3동,11133,4370,5584,5549
4418054500,44180545,3403054,충청남도 보령시 대천4동,14639,5473,7206,7433
4418056500,44180565,3403056,충청남도 보령시 대천5동,7887,3450,4106,3781
4420000000,44200000,#N/A,충청남도 아산시 ,238405,98728,121626,116779
4420025000,44200250,3404011,충청남도 아산시 염치읍,8025,3353,4223,3802
4420031000,44200310,3404031,충청남도 아산시 송악면,3681,1558,1900,1781
4420032000,44200320,3404032,충청남도 아산시 배방면,41253,16913,20777,20476
4420033000,44200330,3404033,충청남도 아산시 탕정면,12272,7999,6070,6202
4420035000,44200350,3404034,충청남도 아산시 음봉면,16669,7581,9066,7603
4420036000,44200360,3404035,충청남도 아산시 둔포면,10669,4325,5607,5062
4420037000,44200370,3404036,충청남도 아산시 영인면,6861,2698,3587,3274
4420038000,44200380,3404037,충청남도 아산시 인주면,7535,3391,4124,3411
4420039000,44200390,3404038,충청남도 아산시 선장면,4221,1809,2101,2120
4420040000,44200400,3404039,충청남도 아산시 도고면,5385,2251,2768,2617
4420041000,44200410,3404040,충청남도 아산시 신창면,16750,6913,8750,8000
4420057000,44200570,3404051,충청남도 아산시 온양1동,7448,3239,3742,3706
4420058000,44200580,3404052,충청남도 아산시 온양2동,9509,3866,4753,4756
4420059000,44200590,3404053,충청남도 아산시 온양3동,25216,9386,12561,12655
4420060000,44200600,3404054,충청남도 아산시 온양4동,20928,7819,10667,10261
4420061000,44200610,3404055,충청남도 아산시 온양5동,16077,5548,8125,7952
4420062000,44200620,3404056,충청남도 아산시 온양6동,25906,10079,12805,13101
4421000000,44210000,#N/A,충청남도 서산시 ,156402,61081,79566,76836
4421025000,44210250,3405011,충청남도 서산시 대산읍,16526,6254,8728,7798
4421031000,44210310,3405031,충청남도 서산시 인지면,7579,2964,3855,3724
4421032000,44210320,3405032,충청남도 서산시 부석면,6260,2624,3198,3062
4421033000,44210330,3405033,충청남도 서산시 팔봉면,3511,1538,1774,1737
4421034000,44210340,3405034,충청남도 서산시 지곡면,5558,2341,2855,2703
4421036000,44210360,3405035,충청남도 서산시 성연면,3071,1248,1563,1508
4421037000,44210370,3405036,충청남도 서산시 음암면,10133,3936,5254,4879
4421038000,44210380,3405037,충청남도 서산시 운산면,5809,2555,2959,2850
4421039000,44210390,3405038,충청남도 서산시 해미면,8480,3765,4432,4048
4421040000,44210400,3405039,충청남도 서산시 고북면,8424,3253,4284,4140
4421051000,44210510,3405051,충청남도 서산시 부춘동,19040,7373,9584,9456
4421052500,44210525,3405052,충청남도 서산시 동문1동,16286,6114,8329,7957
4421053500,44210535,3405053,충청남도 서산시 동문2동,10692,4336,5250,5442
4421054000,44210540,3405054,충청남도 서산시 수석동,15044,5745,7388,7656
4421055000,44210550,3405055,충청남도 서산시 석남동,19989,7035,10113,9876
4423000000,44230000,#N/A,충청남도 논산시 ,128140,51875,64312,63828
4423025000,44230250,3406011,충청남도 논산시 강경읍,11848,4999,5816,6032
4423025300,44230253,3406012,충청남도 논산시 연무읍,17191,6967,8704,8487
4423031000,44230310,3406031,충청남도 논산시 성동면,5640,2344,2899,2741
4423032000,44230320,3406032,충청남도 논산시 광석면,5517,2315,2813,2704
4423033000,44230330,3406033,충청남도 논산시 노성면,4163,1724,2107,2056
4423034000,44230340,3406034,충청남도 논산시 상월면,4140,1783,2118,2022
4423035000,44230350,3406035,충청남도 논산시 부적면,4484,1940,2269,2215
4423036000,44230360,3406036,충청남도 논산시 연산면,7199,3124,3722,3477
4423038000,44230380,3406037,충청남도 논산시 벌곡면,2937,1420,1516,1421
4423039000,44230390,3406038,충청남도 논산시 양촌면,6447,2690,3234,3213
4423040000,44230400,3406039,충청남도 논산시 가야곡면,4421,1956,2236,2185
4423041000,44230410,3406040,충청남도 논산시 은진면,5059,2274,2573,2486
4423042000,44230420,3406041,충청남도 논산시 채운면,3250,1351,1637,1613
4423051000,44230510,3406051,충청남도 논산시 취암동,28358,10503,14072,14286
4423052000,44230520,3406052,충청남도 논산시 부창동,17486,6485,8596,8890
4425000000,44250000,#N/A,충청남도 계룡시 ,41154,13679,20274,20880
4425031000,44250310,3407031,충청남도 계룡시 두마면,5754,2138,2823,2931
4425031500,44250315,3407033,충청남도 계룡시 엄사면,18481,6427,9029,9452
4425032000,44250320,3407032,충청남도 계룡시 남선면,8447,2342,4242,4205
4425051000,44250510,3407051,충청남도 계룡시 금암동,8472,2772,4180,4292
4471000000,44710000,#N/A,충청남도 금산군 ,56735,23910,28854,27881
4471025000,44710250,3431011,충청남도 금산군 금산읍,23313,8789,11799,11514
4471031000,44710310,3431031,충청남도 금산군 금성면,4347,1960,2200,2147
4471032000,44710320,3431032,충청남도 금산군 제원면,3302,1467,1700,1602
4471033000,44710330,3431033,충청남도 금산군 부리면,3201,1478,1600,1601
4471034000,44710340,3431034,충청남도 금산군 군북면,2781,1215,1412,1369
4471035000,44710350,3431035,충청남도 금산군 남일면,2958,1337,1475,1483
4471036000,44710360,3431036,충청남도 금산군 남이면,2303,1054,1179,1124
4471037000,44710370,3431037,충청남도 금산군 진산면,3696,1796,1826,1870
4471038000,44710380,3431038,충청남도 금산군 복수면,3853,1830,2042,1811
4471039000,44710390,3431039,충청남도 금산군 추부면,6981,2984,3621,3360
4473000000,44730000,#N/A,충청남도 연기군 ,78781,32170,40301,38480
4473025000,44730250,3432011,충청남도 연기군 조치원읍,37215,14317,18927,18288
